,0
9704,7.0
9705,2.0
9706,3.0
9707,0.0
9708,2.0
9709,1.0
9710,9.0
9711,9.0
9712,9.0
9713,1.0
9714,3.0
9715,3.0
9716,6.0
9717,9.0
9718,0.0
9719,3.0
9720,7.0
9721,4.0
9722,1.0
9723,8.0
9724,1.0
9725,7.0
9726,5.0
9727,4.0
9728,2.0
9729,5.0
9730,0.0
9731,4.0
9732,4.0
9733,6.0
9734,4.0
9735,7.0
9736,4.0
9737,6.0
9738,7.0
9739,8.0
9740,0.0
9741,2.0
9742,3.0
9743,9.0
9744,8.0
9745,7.0
9746,2.0
9747,3.0
9748,4.0
9749,4.0
9750,4.0
9751,6.0
9752,8.0
9753,6.0
9754,6.0
9755,1.0
9756,2.0
9757,8.0
9758,1.0
9759,7.0
9760,6.0
9761,9.0
9762,1.0
9763,8.0
9764,7.0
9765,6.0
9766,2.0
9767,9.0
9768,7.0
9769,5.0
9770,8.0
9771,4.0
9772,6.0
9773,8.0
9774,0.0
9775,1.0
9776,7.0
9777,3.0
9778,2.0
9779,0.0
9780,8.0
9781,8.0
9782,3.0
9783,5.0
9784,4.0
9785,1.0
9786,8.0
9787,6.0
9788,4.0
9789,1.0
9790,0.0
9791,1.0
9792,1.0
9793,0.0
9794,2.0
9795,4.0
9796,5.0
9797,6.0
9798,4.0
9799,3.0
9800,8.0
9801,6.0
9802,2.0
9803,6.0
9804,9.0
9805,8.0
9806,1.0
9807,6.0
9808,5.0
9809,6.0
9810,2.0
9811,3.0
9812,7.0
9813,4.0
9814,9.0
9815,1.0
9816,3.0
9817,8.0
9818,2.0
9819,8.0
9820,4.0
9821,9.0
9822,5.0
9823,8.0
9824,8.0
9825,4.0
9826,2.0
9827,6.0
9828,1.0
9829,5.0
9830,5.0
9831,3.0
9832,6.0
9833,7.0
9834,0.0
9835,3.0
9836,4.0
9837,6.0
9838,6.0
9839,5.0
9840,6.0
9841,1.0
9842,3.0
9843,7.0
9844,7.0
9845,2.0
9846,7.0
9847,2.0
9848,3.0
9849,3.0
9850,9.0
9851,1.0
9852,2.0
9853,1.0
9854,5.0
9855,1.0
9856,1.0
9857,6.0
9858,0.0
9859,2.0
9860,9.0
9861,6.0
9862,9.0
9863,6.0
9864,6.0
9865,5.0
9866,1.0
9867,0.0
9868,0.0
9869,9.0
9870,6.0
9871,9.0
9872,5.0
9873,1.0
9874,7.0
9875,6.0
9876,9.0
9877,7.0
9878,4.0
9879,8.0
9880,2.0
9881,3.0
9882,6.0
9883,8.0
9884,6.0
9885,3.0
9886,2.0
9887,1.0
9888,0.0
9889,3.0
9890,9.0
9891,2.0
9892,4.0
9893,4.0
9894,0.0
9895,0.0
9896,9.0
9897,6.0
9898,8.0
9899,0.0
9900,3.0
9901,9.0
9902,7.0
9903,9.0
9904,7.0
9905,9.0
9906,7.0
9907,3.0
9908,7.0
9909,1.0
9910,8.0
9911,2.0
9912,3.0
9913,8.0
9914,6.0
9915,1.0
9916,2.0
9917,7.0
9918,2.0
9919,1.0
9920,2.0
9921,7.0
9922,1.0
9923,4.0
9924,0.0
9925,5.0
9926,3.0
9927,8.0
9928,5.0
9929,3.0
9930,3.0
9931,8.0
9932,0.0
9933,9.0
9934,9.0
9935,0.0
9936,2.0
9937,5.0
9938,7.0
9939,4.0
9940,6.0
9941,8.0
9942,6.0
9943,2.0
9944,3.0
9945,3.0
9946,7.0
9947,9.0
9948,8.0
9949,4.0
9950,9.0
9951,7.0
9952,0.0
9953,3.0
9954,8.0
9955,7.0
9956,4.0
9957,8.0
9958,2.0
9959,8.0
9960,7.0
9961,7.0
9962,5.0
9963,7.0
9964,8.0
9965,0.0
9966,7.0
9967,5.0
9968,1.0
9969,5.0
9970,9.0
9971,9.0
9972,0.0
9973,4.0
9974,9.0
9975,7.0
9976,4.0
9977,7.0
9978,9.0
9979,0.0
9980,5.0
9981,4.0
9982,3.0
9983,5.0
9984,3.0
9985,0.0
9986,9.0
9987,4.0
9988,4.0
9989,8.0
9990,6.0
9991,1.0
9992,2.0
9993,1.0
9994,1.0
9995,9.0
9996,2.0
9997,7.0
9998,7.0
9999,0.0
10000,1.0
10001,8.0
10002,1.0
10003,6.0
10004,9.0
10005,8.0
10006,3.0
10007,4.0
10008,0.0
10009,3.0
10010,1.0
10011,0.0
10012,5.0
10013,3.0
10014,9.0
10015,8.0
10016,1.0
10017,7.0
10018,8.0
10019,3.0
10020,6.0
10021,8.0
10022,1.0
10023,1.0
10024,7.0
10025,1.0
10026,4.0
10027,3.0
10028,0.0
10029,8.0
10030,5.0
10031,6.0
10032,0.0
10033,7.0
10034,7.0
10035,1.0
10036,6.0
10037,8.0
10038,0.0
10039,1.0
10040,2.0
10041,4.0
10042,0.0
10043,5.0
10044,4.0
10045,5.0
10046,1.0
10047,2.0
10048,1.0
10049,1.0
10050,2.0
10051,7.0
10052,3.0
10053,3.0
10054,6.0
10055,5.0
10056,2.0
10057,8.0
10058,5.0
10059,9.0
10060,8.0
10061,4.0
10062,3.0
10063,5.0
10064,3.0
10065,4.0
10066,2.0
10067,6.0
10068,6.0
10069,3.0
10070,5.0
10071,4.0
10072,6.0
10073,2.0
10074,1.0
10075,2.0
10076,7.0
10077,9.0
10078,0.0
10079,3.0
10080,4.0
10081,9.0
10082,6.0
10083,8.0
10084,6.0
10085,9.0
10086,3.0
10087,8.0
10088,2.0
10089,8.0
10090,4.0
10091,1.0
10092,1.0
10093,3.0
10094,3.0
10095,8.0
10096,8.0
10097,2.0
10098,3.0
10099,3.0
10100,9.0
10101,4.0
10102,7.0
10103,2.0
10104,4.0
10105,0.0
10106,1.0
10107,4.0
10108,3.0
10109,6.0
10110,2.0
10111,4.0
10112,1.0
10113,5.0
10114,9.0
10115,7.0
10116,1.0
10117,7.0
10118,2.0
10119,6.0
10120,1.0
10121,6.0
10122,7.0
10123,4.0
10124,8.0
10125,2.0
10126,1.0
10127,7.0
10128,9.0
10129,2.0
10130,2.0
10131,5.0
10132,5.0
10133,3.0
10134,9.0
10135,0.0
10136,6.0
10137,2.0
10138,5.0
10139,6.0
10140,0.0
10141,3.0
10142,4.0
10143,3.0
10144,6.0
10145,7.0
10146,6.0
10147,0.0
10148,3.0
10149,5.0
10150,5.0
10151,8.0
10152,4.0
10153,0.0
10154,6.0
10155,9.0
10156,5.0
10157,6.0
10158,0.0
10159,1.0
10160,7.0
10161,0.0
10162,7.0
10163,5.0
10164,6.0
10165,4.0
10166,3.0
10167,4.0
10168,4.0
10169,6.0
10170,2.0
10171,2.0
10172,4.0
10173,7.0
10174,7.0
10175,3.0
10176,8.0
10177,0.0
10178,7.0
10179,4.0
10180,9.0
10181,9.0
10182,4.0
10183,2.0
10184,1.0
10185,3.0
10186,9.0
10187,4.0
10188,0.0
10189,1.0
10190,2.0
10191,9.0
10192,7.0
10193,7.0
10194,9.0
10195,3.0
10196,4.0
10197,5.0
10198,5.0
10199,1.0
10200,5.0
10201,5.0
10202,6.0
10203,1.0
10204,8.0
10205,8.0
10206,8.0
10207,4.0
10208,6.0
10209,4.0
10210,3.0
10211,6.0
10212,1.0
10213,0.0
10214,5.0
10215,4.0
10216,0.0
10217,3.0
10218,1.0
10219,1.0
10220,5.0
10221,5.0
10222,3.0
10223,1.0
10224,2.0
10225,4.0
10226,6.0
10227,9.0
10228,2.0
10229,4.0
10230,1.0
10231,7.0
10232,9.0
10233,8.0
10234,5.0
10235,1.0
10236,1.0
10237,4.0
10238,3.0
10239,6.0
10240,2.0
10241,2.0
10242,1.0
10243,6.0
10244,7.0
10245,7.0
10246,1.0
10247,7.0
10248,3.0
10249,0.0
10250,1.0
10251,9.0
10252,5.0
10253,3.0
10254,1.0
10255,1.0
10256,3.0
10257,2.0
10258,7.0
10259,1.0
10260,2.0
10261,1.0
10262,8.0
10263,8.0
10264,0.0
10265,7.0
10266,5.0
10267,5.0
10268,4.0
10269,0.0
10270,8.0
10271,7.0
10272,7.0
10273,2.0
10274,4.0
10275,5.0
10276,8.0
10277,2.0
10278,0.0
10279,7.0
10280,4.0
10281,1.0
10282,1.0
10283,8.0
10284,1.0
10285,5.0
10286,4.0
10287,2.0
10288,1.0
10289,0.0
10290,2.0
10291,4.0
10292,7.0
10293,0.0
10294,2.0
10295,8.0
10296,0.0
10297,2.0
10298,1.0
10299,9.0
10300,7.0
10301,3.0
10302,3.0
10303,4.0
10304,4.0
10305,1.0
10306,1.0
10307,4.0
10308,2.0
10309,3.0
10310,1.0
10311,0.0
10312,9.0
10313,8.0
10314,5.0
10315,9.0
10316,8.0
10317,2.0
10318,7.0
10319,8.0
10320,1.0
10321,6.0
10322,3.0
10323,7.0
10324,6.0
10325,1.0
10326,7.0
10327,3.0
10328,3.0
10329,5.0
10330,7.0
10331,7.0
10332,6.0
10333,0.0
10334,8.0
10335,1.0
10336,7.0
10337,5.0
10338,7.0
10339,3.0
10340,2.0
10341,1.0
10342,3.0
10343,9.0
10344,4.0
10345,3.0
10346,1.0
10347,9.0
10348,7.0
10349,7.0
10350,2.0
10351,3.0
10352,4.0
10353,8.0
10354,0.0
10355,9.0
10356,4.0
10357,1.0
10358,1.0
10359,7.0
10360,2.0
10361,5.0
10362,6.0
10363,4.0
10364,1.0
10365,0.0
10366,4.0
10367,2.0
10368,1.0
10369,2.0
10370,7.0
10371,4.0
10372,0.0
10373,2.0
10374,8.0
10375,5.0
10376,8.0
10377,9.0
10378,4.0
10379,7.0
10380,5.0
10381,6.0
10382,8.0
10383,2.0
10384,9.0
10385,7.0
10386,0.0
10387,1.0
10388,7.0
10389,3.0
10390,3.0
10391,6.0
10392,9.0
10393,4.0
10394,5.0
10395,3.0
10396,1.0
10397,7.0
10398,0.0
10399,8.0
10400,1.0
10401,4.0
10402,1.0
10403,1.0
10404,1.0
10405,8.0
10406,7.0
10407,4.0
10408,7.0
10409,9.0
10410,6.0
10411,9.0
10412,6.0
10413,2.0
10414,4.0
10415,4.0
10416,2.0
10417,1.0
10418,8.0
10419,7.0
10420,5.0
10421,4.0
10422,6.0
10423,2.0
10424,1.0
10425,6.0
10426,7.0
10427,1.0
10428,3.0
10429,0.0
10430,0.0
10431,5.0
10432,8.0
10433,9.0
10434,7.0
10435,2.0
10436,0.0
10437,5.0
10438,9.0
10439,2.0
10440,2.0
10441,4.0
10442,2.0
10443,4.0
10444,3.0
10445,0.0
10446,1.0
10447,8.0
10448,5.0
10449,1.0
10450,5.0
10451,2.0
10452,1.0
10453,3.0
10454,2.0
10455,4.0
10456,0.0
10457,4.0
10458,1.0
10459,8.0
10460,3.0
10461,7.0
10462,9.0
10463,2.0
10464,8.0
10465,8.0
10466,6.0
10467,4.0
10468,3.0
10469,7.0
10470,4.0
10471,9.0
10472,6.0
10473,8.0
10474,8.0
10475,6.0
10476,6.0
10477,5.0
10478,7.0
10479,9.0
10480,4.0
10481,4.0
10482,2.0
10483,3.0
10484,6.0
10485,6.0
10486,0.0
10487,0.0
10488,6.0
10489,6.0
10490,9.0
10491,1.0
10492,4.0
10493,4.0
10494,7.0
10495,3.0
10496,7.0
10497,8.0
10498,2.0
10499,7.0
10500,8.0
10501,4.0
10502,5.0
10503,6.0
10504,4.0
10505,0.0
10506,3.0
10507,9.0
10508,2.0
10509,0.0
10510,0.0
10511,7.0
10512,8.0
10513,8.0
10514,3.0
10515,5.0
10516,8.0
10517,6.0
10518,3.0
10519,2.0
10520,5.0
10521,0.0
10522,2.0
10523,7.0
10524,8.0
10525,6.0
10526,1.0
10527,5.0
10528,5.0
10529,4.0
10530,4.0
10531,3.0
10532,4.0
10533,5.0
10534,3.0
10535,2.0
10536,8.0
10537,2.0
10538,1.0
10539,5.0
10540,7.0
10541,1.0
10542,9.0
10543,4.0
10544,9.0
10545,3.0
10546,1.0
10547,7.0
10548,3.0
10549,5.0
10550,6.0
10551,8.0
10552,9.0
10553,5.0
10554,2.0
10555,2.0
10556,8.0
10557,8.0
10558,8.0
10559,7.0
10560,2.0
10561,9.0
10562,7.0
10563,4.0
10564,1.0
10565,7.0
10566,8.0
10567,2.0
10568,0.0
10569,3.0
10570,1.0
10571,3.0
10572,6.0
10573,9.0
10574,6.0
10575,4.0
10576,9.0
10577,6.0
10578,7.0
10579,8.0
10580,3.0
10581,1.0
10582,6.0
10583,8.0
10584,9.0
10585,4.0
10586,9.0
10587,6.0
10588,8.0
10589,5.0
10590,8.0
10591,1.0
10592,9.0
10593,8.0
10594,9.0
10595,3.0
10596,1.0
10597,8.0
10598,0.0
10599,5.0
10600,2.0
10601,7.0
10602,1.0
10603,0.0
10604,5.0
10605,2.0
10606,4.0
10607,0.0
10608,3.0
10609,8.0
10610,4.0
10611,6.0
10612,6.0
10613,2.0
10614,8.0
10615,6.0
10616,7.0
10617,0.0
10618,0.0
10619,5.0
10620,3.0
10621,6.0
10622,5.0
10623,1.0
10624,1.0
10625,0.0
10626,9.0
10627,3.0
10628,1.0
10629,5.0
10630,8.0
10631,3.0
10632,2.0
10633,6.0
10634,8.0
10635,3.0
10636,8.0
10637,7.0
10638,4.0
10639,2.0
10640,9.0
10641,7.0
10642,3.0
10643,8.0
10644,8.0
10645,2.0
10646,3.0
10647,5.0
10648,1.0
10649,0.0
10650,9.0
10651,9.0
10652,2.0
10653,3.0
10654,7.0
10655,7.0
10656,9.0
10657,7.0
10658,8.0
10659,6.0
10660,0.0
10661,5.0
10662,4.0
10663,3.0
10664,7.0
10665,4.0
10666,1.0
10667,3.0
10668,4.0
10669,3.0
10670,7.0
10671,0.0
10672,0.0
10673,5.0
10674,6.0
10675,4.0
10676,5.0
10677,1.0
10678,4.0
10679,9.0
10680,2.0
10681,2.0
10682,7.0
10683,9.0
10684,2.0
10685,9.0
10686,8.0
10687,2.0
10688,1.0
10689,6.0
10690,2.0
10691,3.0
10692,5.0
10693,5.0
10694,3.0
10695,2.0
10696,0.0
10697,9.0
10698,8.0
10699,6.0
10700,1.0
10701,2.0
10702,0.0
10703,1.0
10704,1.0
10705,5.0
10706,6.0
10707,8.0
10708,4.0
10709,3.0
10710,3.0
10711,9.0
10712,0.0
10713,0.0
10714,3.0
10715,2.0
10716,4.0
10717,8.0
10718,9.0
10719,8.0
10720,4.0
10721,1.0
10722,9.0
10723,0.0
10724,9.0
10725,9.0
10726,2.0
10727,9.0
10728,4.0
10729,4.0
10730,7.0
10731,9.0
10732,9.0
10733,1.0
10734,2.0
10735,0.0
10736,5.0
10737,3.0
10738,9.0
10739,6.0
10740,7.0
10741,2.0
10742,5.0
10743,4.0
10744,4.0
10745,0.0
10746,1.0
10747,0.0
10748,9.0
10749,4.0
10750,0.0
10751,1.0
10752,9.0
10753,6.0
10754,0.0
10755,2.0
10756,1.0
10757,4.0
10758,5.0
10759,7.0
10760,8.0
10761,8.0
10762,7.0
10763,9.0
10764,2.0
10765,8.0
10766,7.0
10767,5.0
10768,6.0
10769,4.0
10770,9.0
10771,8.0
10772,7.0
10773,0.0
10774,7.0
10775,1.0
10776,6.0
10777,9.0
10778,6.0
10779,3.0
10780,2.0
10781,6.0
10782,8.0
10783,5.0
10784,5.0
10785,5.0
10786,2.0
10787,8.0
10788,3.0
10789,6.0
10790,3.0
10791,6.0
10792,9.0
10793,6.0
10794,5.0
10795,8.0
10796,0.0
10797,5.0
10798,8.0
10799,7.0
10800,4.0
10801,4.0
10802,7.0
10803,0.0
10804,2.0
10805,5.0
10806,4.0
10807,0.0
10808,1.0
10809,1.0
10810,0.0
10811,6.0
10812,2.0
10813,5.0
10814,0.0
10815,9.0
10816,0.0
10817,8.0
10818,5.0
10819,4.0
10820,6.0
10821,5.0
10822,3.0
10823,8.0
10824,7.0
10825,0.0
10826,9.0
10827,1.0
10828,4.0
10829,1.0
10830,5.0
10831,2.0
10832,2.0
10833,4.0
10834,2.0
10835,9.0
10836,8.0
10837,7.0
10838,1.0
10839,8.0
10840,3.0
10841,4.0
10842,7.0
10843,1.0
10844,9.0
10845,0.0
10846,9.0
10847,8.0
10848,7.0
10849,9.0
10850,4.0
10851,1.0
10852,9.0
10853,7.0
10854,2.0
10855,0.0
10856,8.0
10857,2.0
10858,4.0
10859,0.0
10860,5.0
10861,5.0
10862,4.0
10863,2.0
10864,8.0
10865,5.0
10866,5.0
10867,7.0
10868,1.0
10869,5.0
10870,3.0
10871,8.0
10872,8.0
10873,0.0
10874,9.0
10875,4.0
10876,0.0
10877,1.0
10878,6.0
10879,8.0
10880,0.0
10881,6.0
10882,2.0
10883,3.0
10884,4.0
10885,4.0
10886,2.0
10887,3.0
10888,6.0
10889,2.0
10890,1.0
10891,6.0
10892,1.0
10893,5.0
10894,9.0
10895,1.0
10896,7.0
10897,9.0
10898,0.0
10899,7.0
10900,9.0
10901,4.0
10902,2.0
10903,6.0
10904,0.0
10905,6.0
10906,4.0
10907,1.0
10908,7.0
10909,2.0
10910,8.0
10911,0.0
10912,6.0
10913,0.0
10914,1.0
10915,9.0
10916,9.0
10917,3.0
10918,7.0
10919,0.0
10920,7.0
10921,4.0
10922,6.0
10923,2.0
10924,1.0
10925,2.0
10926,1.0
10927,7.0
10928,6.0
10929,9.0
10930,0.0
10931,0.0
10932,1.0
10933,4.0
10934,8.0
10935,7.0
10936,3.0
10937,8.0
10938,6.0
10939,9.0
10940,3.0
10941,8.0
10942,3.0
10943,7.0
10944,9.0
10945,6.0
10946,0.0
10947,1.0
10948,7.0
10949,1.0
10950,1.0
10951,4.0
10952,1.0
10953,6.0
10954,6.0
10955,3.0
10956,1.0
10957,8.0
10958,1.0
10959,9.0
10960,6.0
10961,2.0
10962,1.0
10963,5.0
10964,1.0
10965,2.0
10966,7.0
10967,9.0
10968,0.0
10969,5.0
10970,1.0
10971,3.0
10972,2.0
10973,6.0
10974,1.0
10975,4.0
10976,9.0
10977,4.0
10978,9.0
10979,5.0
10980,2.0
10981,6.0
10982,6.0
10983,3.0
10984,4.0
10985,3.0
10986,4.0
10987,7.0
10988,0.0
10989,7.0
10990,0.0
10991,8.0
10992,2.0
10993,0.0
10994,0.0
10995,7.0
10996,7.0
10997,1.0
10998,0.0
10999,5.0
11000,6.0
11001,7.0
11002,5.0
11003,3.0
11004,1.0
11005,7.0
11006,6.0
11007,8.0
11008,3.0
11009,2.0
11010,0.0
11011,1.0
11012,0.0
11013,8.0
11014,2.0
11015,6.0
11016,0.0
11017,0.0
11018,5.0
11019,4.0
11020,0.0
11021,3.0
11022,6.0
11023,6.0
11024,4.0
11025,2.0
11026,7.0
11027,1.0
11028,2.0
11029,9.0
11030,5.0
11031,8.0
11032,7.0
11033,4.0
11034,4.0
11035,6.0
11036,8.0
11037,9.0
11038,8.0
11039,3.0
11040,3.0
11041,7.0
11042,3.0
11043,2.0
11044,0.0
11045,4.0
11046,9.0
11047,0.0
11048,3.0
11049,7.0
11050,6.0
11051,2.0
11052,0.0
11053,0.0
11054,7.0
11055,2.0
11056,1.0
11057,7.0
11058,1.0
11059,0.0
11060,8.0
11061,8.0
11062,0.0
11063,5.0
11064,7.0
11065,2.0
11066,8.0
11067,7.0
11068,5.0
11069,1.0
11070,9.0
11071,6.0
11072,3.0
11073,2.0
11074,0.0
11075,6.0
11076,8.0
11077,4.0
11078,0.0
11079,3.0
11080,9.0
11081,5.0
11082,0.0
11083,9.0
11084,5.0
11085,7.0
11086,6.0
11087,2.0
11088,2.0
11089,5.0
11090,3.0
11091,8.0
11092,5.0
11093,7.0
11094,1.0
11095,1.0
11096,5.0
11097,4.0
11098,6.0
11099,0.0
11100,2.0
11101,7.0
11102,2.0
11103,0.0
11104,7.0
11105,1.0
11106,1.0
11107,1.0
11108,7.0
11109,9.0
11110,0.0
11111,8.0
11112,9.0
11113,0.0
11114,8.0
11115,1.0
11116,7.0
11117,9.0
11118,2.0
11119,7.0
11120,1.0
11121,9.0
11122,3.0
11123,3.0
11124,7.0
11125,9.0
11126,4.0
11127,2.0
11128,7.0
11129,3.0
11130,7.0
11131,2.0
11132,3.0
11133,9.0
11134,0.0
11135,2.0
11136,6.0
11137,0.0
11138,2.0
11139,8.0
11140,8.0
11141,7.0
11142,0.0
11143,2.0
11144,8.0
11145,7.0
11146,0.0
11147,1.0
11148,9.0
11149,6.0
11150,7.0
11151,2.0
11152,3.0
11153,7.0
11154,6.0
11155,9.0
11156,9.0
11157,0.0
11158,3.0
11159,6.0
11160,4.0
11161,4.0
11162,2.0
11163,3.0
11164,5.0
11165,4.0
11166,6.0
11167,3.0
11168,3.0
11169,7.0
11170,0.0
11171,2.0
11172,7.0
11173,7.0
11174,7.0
11175,0.0
11176,0.0
11177,1.0
11178,9.0
11179,0.0
11180,6.0
11181,9.0
11182,7.0
11183,8.0
11184,1.0
11185,3.0
11186,1.0
11187,1.0
11188,2.0
11189,3.0
11190,9.0
11191,0.0
11192,0.0
11193,5.0
11194,7.0
11195,2.0
11196,3.0
11197,3.0
11198,9.0
11199,4.0
11200,9.0
11201,1.0
11202,2.0
11203,5.0
11204,1.0
11205,1.0
11206,5.0
11207,2.0
11208,8.0
11209,1.0
11210,5.0
11211,1.0
11212,8.0
11213,5.0
11214,3.0
11215,6.0
11216,7.0
11217,9.0
11218,1.0
11219,8.0
11220,8.0
11221,2.0
11222,1.0
11223,8.0
11224,8.0
11225,0.0
11226,9.0
11227,0.0
11228,2.0
11229,3.0
11230,5.0
11231,6.0
11232,0.0
11233,0.0
11234,0.0
11235,8.0
11236,0.0
11237,6.0
11238,3.0
11239,3.0
11240,7.0
11241,2.0
11242,5.0
11243,6.0
11244,2.0
11245,8.0
11246,5.0
11247,8.0
11248,0.0
11249,3.0
11250,7.0
11251,4.0
11252,0.0
11253,1.0
11254,3.0
11255,1.0
11256,7.0
11257,0.0
11258,8.0
11259,9.0
11260,5.0
11261,3.0
11262,0.0
11263,3.0
11264,7.0
11265,2.0
11266,6.0
11267,8.0
11268,3.0
11269,2.0
11270,6.0
11271,7.0
11272,7.0
11273,3.0
11274,1.0
11275,8.0
11276,7.0
11277,4.0
11278,3.0
11279,2.0
11280,6.0
11281,4.0
11282,9.0
11283,5.0
11284,8.0
11285,2.0
11286,2.0
11287,3.0
11288,2.0
11289,4.0
11290,8.0
11291,4.0
11292,4.0
11293,4.0
11294,1.0
11295,1.0
11296,6.0
11297,8.0
11298,9.0
11299,5.0
11300,1.0
11301,7.0
11302,5.0
11303,5.0
11304,0.0
11305,1.0
11306,3.0
11307,4.0
11308,5.0
11309,6.0
11310,2.0
11311,7.0
11312,9.0
11313,9.0
11314,9.0
11315,6.0
11316,7.0
11317,0.0
11318,1.0
11319,6.0
11320,8.0
11321,4.0
11322,3.0
11323,5.0
11324,4.0
11325,1.0
11326,6.0
11327,4.0
11328,5.0
11329,1.0
11330,2.0
11331,6.0
11332,9.0
11333,2.0
11334,4.0
11335,7.0
11336,0.0
11337,1.0
11338,1.0
11339,8.0
11340,1.0
11341,7.0
11342,7.0
11343,5.0
11344,3.0
11345,2.0
11346,8.0
11347,7.0
11348,5.0
11349,1.0
11350,4.0
11351,9.0
11352,9.0
11353,1.0
11354,7.0
11355,9.0
11356,7.0
11357,0.0
11358,6.0
11359,0.0
11360,0.0
11361,8.0
11362,2.0
11363,9.0
11364,4.0
11365,3.0
11366,0.0
11367,3.0
11368,8.0
11369,9.0
11370,6.0
11371,3.0
11372,5.0
11373,4.0
11374,2.0
11375,9.0
11376,1.0
11377,8.0
11378,1.0
11379,8.0
11380,0.0
11381,4.0
11382,8.0
11383,0.0
11384,9.0
11385,1.0
11386,0.0
11387,5.0
11388,9.0
11389,7.0
11390,7.0
11391,5.0
11392,8.0
11393,4.0
11394,7.0
11395,9.0
11396,7.0
11397,9.0
11398,6.0
11399,9.0
11400,5.0
11401,8.0
11402,4.0
11403,0.0
11404,0.0
11405,5.0
11406,9.0
11407,6.0
11408,5.0
11409,1.0
11410,6.0
11411,0.0
11412,2.0
11413,1.0
11414,8.0
11415,5.0
11416,7.0
11417,4.0
11418,4.0
11419,1.0
11420,4.0
11421,6.0
11422,2.0
11423,8.0
11424,7.0
11425,8.0
11426,5.0
11427,6.0
11428,1.0
11429,1.0
11430,3.0
11431,1.0
11432,7.0
11433,0.0
11434,3.0
11435,3.0
11436,5.0
11437,8.0
11438,7.0
11439,2.0
11440,3.0
11441,3.0
11442,7.0
11443,3.0
11444,9.0
11445,9.0
11446,8.0
11447,6.0
11448,6.0
11449,0.0
11450,5.0
11451,5.0
11452,4.0
11453,3.0
11454,0.0
11455,6.0
11456,1.0
11457,1.0
11458,3.0
11459,2.0
11460,6.0
11461,1.0
11462,9.0
11463,3.0
11464,7.0
11465,3.0
11466,8.0
11467,0.0
11468,0.0
11469,0.0
11470,1.0
11471,5.0
11472,2.0
11473,8.0
11474,7.0
11475,1.0
11476,0.0
11477,4.0
11478,3.0
11479,2.0
11480,3.0
11481,9.0
11482,7.0
11483,4.0
11484,4.0
11485,9.0
11486,2.0
11487,9.0
11488,9.0
11489,3.0
11490,9.0
11491,2.0
11492,1.0
11493,0.0
11494,6.0
11495,4.0
11496,1.0
11497,9.0
11498,4.0
11499,0.0
11500,9.0
11501,5.0
11502,0.0
11503,8.0
11504,8.0
11505,9.0
11506,4.0
11507,3.0
11508,1.0
11509,5.0
11510,5.0
11511,0.0
11512,6.0
11513,6.0
11514,6.0
11515,5.0
11516,6.0
11517,4.0
11518,4.0
11519,0.0
11520,4.0
11521,8.0
11522,5.0
11523,9.0
11524,4.0
11525,6.0
11526,4.0
11527,5.0
11528,0.0
11529,5.0
11530,7.0
11531,4.0
11532,1.0
11533,1.0
11534,2.0
11535,8.0
11536,3.0
11537,1.0
11538,8.0
11539,3.0
11540,5.0
11541,3.0
11542,7.0
11543,7.0
11544,1.0
11545,7.0
11546,9.0
11547,7.0
11548,3.0
11549,5.0
11550,9.0
11551,4.0
11552,2.0
11553,3.0
11554,2.0
11555,2.0
11556,2.0
11557,6.0
11558,5.0
11559,0.0
11560,7.0
11561,7.0
11562,3.0
11563,9.0
11564,8.0
11565,5.0
11566,0.0
11567,5.0
11568,9.0
11569,0.0
11570,6.0
11571,3.0
11572,3.0
11573,5.0
11574,9.0
11575,2.0
11576,6.0
11577,1.0
11578,9.0
11579,1.0
11580,2.0
11581,8.0
11582,1.0
11583,8.0
11584,0.0
11585,3.0
11586,8.0
11587,0.0
11588,1.0
11589,8.0
11590,3.0
11591,3.0
11592,3.0
11593,9.0
11594,8.0
11595,7.0
11596,1.0
11597,1.0
11598,3.0
11599,5.0
11600,1.0
11601,7.0
11602,4.0
11603,1.0
11604,5.0
11605,9.0
11606,9.0
11607,0.0
11608,7.0
11609,7.0
11610,6.0
11611,4.0
11612,1.0
11613,6.0
11614,4.0
11615,7.0
11616,8.0
11617,2.0
11618,1.0
11619,9.0
11620,4.0
11621,0.0
11622,9.0
11623,5.0
11624,3.0
11625,4.0
11626,4.0
11627,4.0
11628,7.0
11629,3.0
11630,9.0
11631,7.0
11632,1.0
11633,6.0
11634,5.0
11635,7.0
11636,8.0
11637,0.0
11638,1.0
11639,9.0
11640,6.0
11641,2.0
11642,6.0
11643,1.0
11644,0.0
11645,2.0
11646,4.0
11647,4.0
11648,6.0
11649,1.0
11650,1.0
11651,2.0
11652,8.0
11653,2.0
11654,6.0
11655,4.0
11656,7.0
11657,7.0
11658,1.0
11659,6.0
11660,8.0
11661,2.0
11662,4.0
11663,2.0
11664,7.0
11665,5.0
11666,6.0
11667,6.0
11668,4.0
11669,4.0
11670,5.0
11671,5.0
11672,2.0
11673,5.0
11674,7.0
11675,6.0
11676,7.0
11677,2.0
11678,9.0
11679,2.0
11680,0.0
11681,8.0
11682,9.0
11683,4.0
11684,5.0
11685,3.0
11686,8.0
11687,2.0
11688,3.0
11689,0.0
11690,4.0
11691,5.0
11692,1.0
11693,7.0
11694,0.0
11695,6.0
11696,2.0
11697,5.0
11698,9.0
11699,1.0
11700,5.0
11701,9.0
11702,7.0
